MIRNA_ID	HAIRPIN_ID	FULL_ALIGN_HAIRPIN_START_INDEX	FULL_ALIGN_HAIRPIN_END_INDEX
hsa-mir-671-5p	hsa-mir-671	29	51
hsa-mir-671-3p	hsa-mir-671	68	88
hsa-mir-668-5p	hsa-mir-668	7	25
hsa-mir-668-3p	hsa-mir-668	43	65
hsa-mir-550a-3-5p	hsa-mir-550b-2	18	35
hsa-mir-550a-3-5p	hsa-mir-550b-1	18	35
hsa-mir-550a-3-5p	hsa-mir-550a-3	21	40
hsa-mir-550a-3-5p	hsa-mir-550a-2	22	41
hsa-mir-550a-3-5p	hsa-mir-550a-1	22	41
hsa-mir-767-5p	hsa-mir-767	27	49
hsa-mir-767-3p	hsa-mir-767	61	83
hsa-mir-1224-5p	hsa-mir-1224	1	19
hsa-mir-1224-3p	hsa-mir-1224	65	85
hsa-mir-151b	hsa-mir-151b	60	77
hsa-mir-151b	hsa-mir-151a	11	28
hsa-mir-151b	hsa-mir-28	15	29
hsa-mir-320b	hsa-mir-320b-2	72	93
hsa-mir-320b	hsa-mir-320b-1	39	60
hsa-mir-320b	hsa-mir-320a	48	67
hsa-mir-320b	hsa-mir-320c-2	31	49
hsa-mir-320b	hsa-mir-320c-1	50	68
hsa-mir-320b	hsa-mir-320d-2	30	47
hsa-mir-320b	hsa-mir-320d-1	30	47
hsa-mir-320b	hsa-mir-320e	34	49
hsa-mir-320c	hsa-mir-320c-2	31	50
hsa-mir-320c	hsa-mir-320c-1	50	69
hsa-mir-320c	hsa-mir-320b-2	72	90
hsa-mir-320c	hsa-mir-320b-1	39	57
hsa-mir-320c	hsa-mir-320a	48	66
hsa-mir-320c	hsa-mir-320d-2	30	47
hsa-mir-320c	hsa-mir-320d-1	30	47
hsa-mir-320c	hsa-mir-320e	34	49
hsa-mir-1296-5p	hsa-mir-1296	16	37
hsa-mir-1296-3p	hsa-mir-1296	59	80
hsa-mir-1468-5p	hsa-mir-1468	13	33
hsa-mir-1468-3p	hsa-mir-1468	55	76
hsa-mir-1323	hsa-mir-1323	11	32
hsa-mir-1271-5p	hsa-mir-1271	15	36
hsa-mir-1271-3p	hsa-mir-1271	51	72
hsa-mir-1301-5p	hsa-mir-1301	15	33
hsa-mir-1301-3p	hsa-mir-1301	48	71
hsa-mir-454-5p	hsa-mir-454	24	45
hsa-mir-454-3p	hsa-mir-454	64	86
hsa-mir-1185-5p	hsa-mir-1185-1	15	35
hsa-mir-1185-5p	hsa-mir-1185-2	15	35
hsa-mir-1185-2-3p	hsa-mir-1185-2	53	74
hsa-mir-1185-2-3p	hsa-mir-1185-1	53	71
hsa-mir-449c-5p	hsa-mir-449c	17	41
hsa-mir-449c-3p	hsa-mir-449c	57	79
hsa-mir-1283	hsa-mir-1283-2	14	35
hsa-mir-1283	hsa-mir-1283-1	14	35
hsa-mir-769-5p	hsa-mir-769	30	51
hsa-mir-769-3p	hsa-mir-769	69	91
hsa-mir-766-5p	hsa-mir-766	29	50
hsa-mir-766-3p	hsa-mir-766	65	86
hsa-mir-766-3p	hsa-mir-4323	42	58
hsa-mir-378d	hsa-mir-378d-1	31	50
hsa-mir-378d	hsa-mir-378d-2	22	41
hsa-mir-378d	hsa-mir-378c	11	29
hsa-mir-378d	hsa-mir-378a	43	61
hsa-mir-378d	hsa-mir-378e	58	74
hsa-mir-378d	hsa-mir-378b	34	53
hsa-mir-1185-1-3p	hsa-mir-1185-1	53	74
hsa-mir-1185-1-3p	hsa-mir-1185-2	53	71
hsa-mir-762	hsa-mir-762	49	70
hsa-mir-802	hsa-mir-802	18	40
hsa-mir-670-5p	hsa-mir-670	20	39
hsa-mir-670-3p	hsa-mir-670	59	79
hsa-mir-1298-5p	hsa-mir-1298	18	39
hsa-mir-1298-3p	hsa-mir-1298	72	92
hsa-mir-2113	hsa-mir-2113	56	76
hsa-mir-761	hsa-mir-761	7	28
hsa-mir-764	hsa-mir-764	11	32
hsa-mir-759	hsa-mir-759	24	45
mmu-mir-1224-5p	mmu-mir-1224	1	21
mmu-mir-1224-3p	mmu-mir-1224	65	85
mmu-mir-1247-5p	mmu-mir-1247	15	36
mmu-mir-1247-3p	mmu-mir-1247	52	72
mmu-mir-301b-5p	mmu-mir-301b	20	41
mmu-mir-301b-3p	mmu-mir-301b	55	77
mmu-mir-301b-3p	mmu-mir-301a	51	73
mmu-mir-301b-3p	mmu-mir-6341	31	49
mmu-mir-675-5p	mmu-mir-675	15	36
mmu-mir-675-3p	mmu-mir-675	49	70
mmu-mir-744-5p	mmu-mir-744	13	34
mmu-mir-744-3p	mmu-mir-744	70	91
mmu-mir-374b-5p	mmu-mir-374c	2	21
mmu-mir-374b-5p	mmu-mir-374b	22	43
mmu-mir-374b-3p	mmu-mir-374b	59	80
mmu-mir-216b-5p	mmu-mir-216b	14	35
mmu-mir-216b-3p	mmu-mir-216b	54	75
mmu-mir-592-5p	mmu-mir-592	18	40
mmu-mir-592-3p	mmu-mir-592	58	79
mmu-mir-758-5p	mmu-mir-758	14	34
mmu-mir-758-3p	mmu-mir-758	49	67
mmu-mir-1264-5p	mmu-mir-1264	14	35
mmu-mir-1264-3p	mmu-mir-1264	55	76
mmu-mir-551b-5p	mmu-mir-551b	18	40
mmu-mir-551b-3p	mmu-mir-551b	57	77
mmu-mir-1249-5p	mmu-mir-1249	21	45
mmu-mir-1249-3p	mmu-mir-1249	58	79
mmu-mir-671-5p	mmu-mir-671	19	41
mmu-mir-671-3p	mmu-mir-671	58	78
mmu-mir-668-5p	mmu-mir-668	2	25
mmu-mir-668-3p	mmu-mir-668	43	66
mmu-mir-1843a-5p	mmu-mir-1843a	4	24
mmu-mir-1843a-5p	mmu-mir-1843b	5	24
mmu-mir-1843a-3p	mmu-mir-1843a	42	63
mmu-mir-1843a-3p	mmu-mir-1843b	45	63
mmu-mir-665-5p	mmu-mir-665	18	43
mmu-mir-665-3p	mmu-mir-665	55	74
mmu-mir-667-5p	mmu-mir-667	15	39
mmu-mir-667-3p	mmu-mir-667	56	78
mmu-mir-770-5p	mmu-mir-770	19	40
mmu-mir-770-3p	mmu-mir-770	53	74
mmu-mir-762	mmu-mir-762	48	69
mmu-mir-3475-5p	mmu-mir-3475	2	23
mmu-mir-3475-3p	mmu-mir-3475	45	65
mmu-mir-344d-3-5p	mmu-mir-344d-3	11	33
mmu-mir-344d-3p	mmu-mir-344d-2	52	73
mmu-mir-344d-3p	mmu-mir-344d-1	45	66
mmu-mir-344d-3p	mmu-mir-344d-3	52	73
mmu-mir-802-5p	mmu-mir-802	18	39
mmu-mir-802-3p	mmu-mir-802	56	77
mmu-mir-672-5p	mmu-mir-672	25	47
mmu-mir-672-3p	mmu-mir-672	63	83
mmu-mir-670-5p	mmu-mir-670	21	42
mmu-mir-670-3p	mmu-mir-670	60	84
mmu-mir-1298-5p	mmu-mir-1298	14	35
mmu-mir-1298-3p	mmu-mir-1298	66	87
mmu-mir-761	mmu-mir-761	15	36
mmu-mir-764-5p	mmu-mir-764	27	45
mmu-mir-764-3p	mmu-mir-764	66	87
mmu-mir-3059-5p	mmu-mir-3059	13	34
mmu-mir-3059-3p	mmu-mir-3059	49	70
mmu-mir-3058-5p	mmu-mir-3058	14	36
mmu-mir-3058-3p	mmu-mir-3058	58	78
mmu-mir-3099-5p	mmu-mir-3099	14	34
mmu-mir-3099-3p	mmu-mir-3099	52	73
mmu-mir-3106-5p	mmu-mir-3106	14	34
mmu-mir-3106-3p	mmu-mir-3106	50	71
mmu-mir-763	mmu-mir-763	38	59
mmu-mir-669a-5p	mmu-mir-669a-12	16	39
mmu-mir-669a-5p	mmu-mir-669a-11	16	39
mmu-mir-669a-5p	mmu-mir-669a-10	16	39
mmu-mir-669a-5p	mmu-mir-669p-2	15	38
mmu-mir-669a-5p	mmu-mir-669a-9	16	39
mmu-mir-669a-5p	mmu-mir-669a-8	16	39
mmu-mir-669a-5p	mmu-mir-669p-1	15	38
mmu-mir-669a-5p	mmu-mir-669a-7	16	39
mmu-mir-669a-5p	mmu-mir-669a-6	16	39
mmu-mir-669a-5p	mmu-mir-669a-5	16	39
mmu-mir-669a-3p	mmu-mir-669a-12	52	74
mmu-mir-669a-3p	mmu-mir-669a-11	52	74
mmu-mir-669a-3p	mmu-mir-669a-10	52	74
mmu-mir-669a-3p	mmu-mir-669a-9	52	74
mmu-mir-669a-3p	mmu-mir-669a-8	52	74
mmu-mir-669a-3p	mmu-mir-669a-7	52	74
mmu-mir-669a-3p	mmu-mir-669a-6	52	74
mmu-mir-669a-3p	mmu-mir-669a-5	52	74
mmu-mir-669a-3p	mmu-mir-669a-4	52	74
mmu-mir-669a-3p	mmu-mir-669o	56	78
mmu-mir-344d-1-5p	mmu-mir-344d-1	4	27
mmu-mir-344d-1-5p	mmu-mir-344c	18	34
mmu-mir-344d-1-5p	mmu-mir-344e	2	20
mmu-mir-666-5p	mmu-mir-666	19	40
mmu-mir-666-3p	mmu-mir-666	56	77
mmu-mir-759	mmu-mir-759	30	51
mmu-mir-496a-5p	mmu-mir-496a	14	34
mmu-mir-496a-3p	mmu-mir-496a	47	68
mmu-mir-673-5p	mmu-mir-673	15	36
mmu-mir-673-3p	mmu-mir-673	55	77
mmu-mir-760-5p	mmu-mir-760	33	55
mmu-mir-760-3p	mmu-mir-760	70	89
mmu-mir-674-5p	mmu-mir-674	25	46
mmu-mir-674-3p	mmu-mir-674	60	81
mmu-mir-344d-2-5p	mmu-mir-344d-2	11	34
mmu-mir-488-5p	mmu-mir-488	27	47
mmu-mir-488-3p	mmu-mir-488	65	85
mmu-mir-677-5p	mmu-mir-677	6	27
mmu-mir-677-3p	mmu-mir-677	50	75
mmu-mir-678	mmu-mir-678	56	77
mmu-mir-497-5p	mmu-mir-497	14	35
mmu-mir-497-3p	mmu-mir-497	54	74
mmu-mir-423-5p	mmu-mir-423	29	51
mmu-mir-423-3p	mmu-mir-423	65	87
mmu-mir-679-5p	mmu-mir-679	11	32
mmu-mir-679-3p	mmu-mir-679	48	69
mmu-mir-495-5p	mmu-mir-495	4	26
mmu-mir-495-3p	mmu-mir-495	42	63
mmu-mir-680	mmu-mir-680-3	29	49
mmu-mir-680	mmu-mir-680-2	1	21
mmu-mir-680	mmu-mir-680-1	7	27
mmu-mir-681	mmu-mir-681	2	22
mmu-mir-682	mmu-mir-682	74	94
mmu-mir-449c-5p	mmu-mir-449c	26	46
mmu-mir-449c-3p	mmu-mir-449c	67	88
mmu-mir-683	mmu-mir-683-2	71	91
mmu-mir-683	mmu-mir-683-1	71	91
mmu-mir-684	mmu-mir-684-2	60	78
mmu-mir-684	mmu-mir-684-1	59	77
mmu-mir-686	mmu-mir-686	19	40
mmu-mir-719	mmu-mir-719	22	43
mmu-mir-687	mmu-mir-687	23	44
mmu-mir-688	mmu-mir-688	46	65
mmu-mir-690	mmu-mir-690	83	104
mmu-mir-691	mmu-mir-691	42	63
mmu-mir-692	mmu-mir-692-3	57	77
mmu-mir-692	mmu-mir-692-2	57	77
mmu-mir-692	mmu-mir-692-1	59	79
mmu-mir-693-5p	mmu-mir-693	21	41
mmu-mir-693-3p	mmu-mir-693	51	73
mmu-mir-694	mmu-mir-694	40	58
mmu-mir-146b-5p	mmu-mir-146b	29	50
mmu-mir-146b-5p	mmu-mir-146a	6	22
mmu-mir-146b-3p	mmu-mir-146b	67	88
mmu-mir-669b-5p	mmu-mir-669m-2	19	40
mmu-mir-669b-5p	mmu-mir-669m-1	20	41
mmu-mir-669b-5p	mmu-mir-669b	25	46
mmu-mir-669b-5p	mmu-mir-669f	20	41
mmu-mir-669b-5p	mmu-mir-466m	15	31
mmu-mir-669b-5p	mmu-mir-466j	80	96
mmu-mir-669b-5p	mmu-mir-466k	104	120
mmu-mir-669b-5p	mmu-mir-466f-4	25	41
mmu-mir-669b-5p	mmu-mir-466f-3	17	33
mmu-mir-669b-5p	mmu-mir-466f-2	17	33
mmu-mir-669b-3p	mmu-mir-669b	62	84
mmu-mir-669b-3p	mmu-mir-669m-2	56	78
mmu-mir-669b-3p	mmu-mir-669m-1	57	79
mmu-mir-669b-3p	mmu-mir-467a-10	50	65
mmu-mir-669b-3p	mmu-mir-467a-9	50	65
mmu-mir-669b-3p	mmu-mir-467a-8	50	65
mmu-mir-669b-3p	mmu-mir-467a-7	50	65
mmu-mir-669b-3p	mmu-mir-467a-6	50	65
mmu-mir-669b-3p	mmu-mir-467a-5	50	65
mmu-mir-669b-3p	mmu-mir-467a-4	50	65
mmu-mir-669a-3-3p	mmu-mir-669a-3	64	86
mmu-mir-669a-3-3p	mmu-mir-669a-12	52	74
mmu-mir-669a-3-3p	mmu-mir-669a-11	52	74
mmu-mir-669a-3-3p	mmu-mir-669a-10	52	74
mmu-mir-669a-3-3p	mmu-mir-669a-9	52	74
mmu-mir-669a-3-3p	mmu-mir-669a-8	52	74
mmu-mir-669a-3-3p	mmu-mir-669a-7	52	74
mmu-mir-669a-3-3p	mmu-mir-669a-6	52	74
mmu-mir-669a-3-3p	mmu-mir-669a-5	52	74
mmu-mir-669a-3-3p	mmu-mir-669a-4	52	74
mmu-mir-467b-5p	mmu-mir-467a-10	14	34
mmu-mir-467b-5p	mmu-mir-467a-9	14	34
mmu-mir-467b-5p	mmu-mir-467a-8	14	34
mmu-mir-467b-5p	mmu-mir-467a-7	14	34
mmu-mir-467b-5p	mmu-mir-467a-6	14	34
mmu-mir-467b-5p	mmu-mir-467a-5	14	34
mmu-mir-467b-5p	mmu-mir-467a-4	14	34
mmu-mir-467b-5p	mmu-mir-467a-3	14	34
mmu-mir-467b-5p	mmu-mir-467a-2	14	34
mmu-mir-467b-5p	mmu-mir-467b	9	29
mmu-mir-467b-3p	mmu-mir-467b	46	67
mmu-mir-467b-3p	mmu-mir-467a-10	51	72
mmu-mir-467b-3p	mmu-mir-467a-9	51	72
mmu-mir-467b-3p	mmu-mir-467a-8	51	72
mmu-mir-467b-3p	mmu-mir-467a-7	51	72
mmu-mir-467b-3p	mmu-mir-467a-6	51	72
mmu-mir-467b-3p	mmu-mir-467a-5	51	72
mmu-mir-467b-3p	mmu-mir-467a-4	51	72
mmu-mir-467b-3p	mmu-mir-467a-3	51	72
mmu-mir-467b-3p	mmu-mir-467a-2	51	72
mmu-mir-669c-5p	mmu-mir-669c	24	45
mmu-mir-669c-5p	mmu-mir-669n	6	23
mmu-mir-669c-5p	mmu-mir-669f	18	36
mmu-mir-669c-3p	mmu-mir-669c	64	85
mmu-mir-669c-3p	mmu-mir-1187	50	65
mmu-mir-669c-3p	mmu-mir-466h	58	72
mmu-mir-297b-5p	mmu-mir-297b	20	41
mmu-mir-297b-5p	mmu-mir-297c	11	32
mmu-mir-297b-5p	mmu-mir-297a-4	11	25
mmu-mir-297b-5p	mmu-mir-297a-3	11	25
mmu-mir-297b-5p	mmu-mir-297a-2	11	25
mmu-mir-297b-5p	mmu-mir-297a-1	15	29
mmu-mir-297b-3p	mmu-mir-297c	50	71
mmu-mir-297b-3p	mmu-mir-297a-4	50	71
mmu-mir-297b-3p	mmu-mir-297a-3	50	71
mmu-mir-297b-3p	mmu-mir-297b	57	78
mmu-mir-297b-3p	mmu-mir-297a-2	50	71
mmu-mir-297b-3p	mmu-mir-466m	49	65
mmu-mir-695	mmu-mir-695	15	36
mmu-mir-499-5p	mmu-mir-499	14	34
mmu-mir-499-3p	mmu-mir-499	50	72
mmu-mir-696	mmu-mir-696	65	82
mmu-mir-455-5p	mmu-mir-455	17	38
mmu-mir-455-3p	mmu-mir-455	54	74
mmu-mir-491-5p	mmu-mir-491	18	39
mmu-mir-491-3p	mmu-mir-491	52	73
mmu-mir-697	mmu-mir-697	75	95
mmu-mir-698-5p	mmu-mir-698	38	58
mmu-mir-698-3p	mmu-mir-698	72	90
mmu-mir-700-5p	mmu-mir-700	12	33
mmu-mir-700-3p	mmu-mir-700	53	73
mmu-mir-701-5p	mmu-mir-701	27	47
mmu-mir-701-3p	mmu-mir-701	65	84
mmu-mir-702-5p	mmu-mir-702	10	30
mmu-mir-702-3p	mmu-mir-702	88	109
mmu-mir-703	mmu-mir-703	29	49
mmu-mir-704	mmu-mir-704	43	63
mmu-mir-705	mmu-mir-705	14	33
mmu-mir-706	mmu-mir-706	1	22
mmu-mir-706	mmu-mir-1195	77	94
mmu-mir-707	mmu-mir-707	7	27
mmu-mir-708-5p	mmu-mir-708	27	49
mmu-mir-708-3p	mmu-mir-708	73	94
mmu-mir-709	mmu-mir-709	69	87
mmu-mir-710	mmu-mir-710	20	41
mmu-mir-711	mmu-mir-711	49	70
mmu-mir-712-5p	mmu-mir-712	10	30
mmu-mir-712-3p	mmu-mir-712	76	97
mmu-mir-713	mmu-mir-713	69	87
mmu-mir-714	mmu-mir-714	1	21
mmu-mir-500-5p	mmu-mir-500	21	45
mmu-mir-500-3p	mmu-mir-500	59	80
mmu-mir-501-5p	mmu-mir-501	24	45
mmu-mir-501-3p	mmu-mir-501	61	82
mmu-mir-717	mmu-mir-717	34	55
mmu-mir-450b-5p	mmu-mir-450b	14	35
mmu-mir-450b-3p	mmu-mir-450b	50	71
mmu-mir-450b-3p	mmu-mir-450a-1	53	70
mmu-mir-505-5p	mmu-mir-505	20	42
mmu-mir-505-3p	mmu-mir-505	56	77
mmu-mir-718	mmu-mir-718	60	80
mmu-mir-721	mmu-mir-721	7	27
mmu-mir-652-5p	mmu-mir-652	21	44
mmu-mir-652-3p	mmu-mir-652	61	81
mmu-mir-490-5p	mmu-mir-490	22	41
mmu-mir-490-3p	mmu-mir-490	59	80
mmu-mir-676-5p	mmu-mir-676	18	39
mmu-mir-676-3p	mmu-mir-676	55	75
mmu-mir-615-5p	mmu-mir-615	17	38
mmu-mir-615-3p	mmu-mir-615	60	81
hsa-mir-765	hsa-mir-765	69	89
hsa-mir-770-5p	hsa-mir-770	20	42
mmu-mir-804	mmu-mir-804	60	81
mmu-mir-741-5p	mmu-mir-741	7	29
mmu-mir-741-3p	mmu-mir-741	45	67
mmu-mir-742-5p	mmu-mir-742	6	26
mmu-mir-742-3p	mmu-mir-742	41	62
mmu-mir-743a-5p	mmu-mir-743a	4	25
mmu-mir-743a-3p	mmu-mir-743a	38	59
hsa-mir-675-5p	hsa-mir-675	10	32
hsa-mir-675-3p	hsa-mir-675	45	64
mmu-mir-181d-5p	mmu-mir-181d	7	29
mmu-mir-181d-5p	mmu-mir-181b-2	16	38
mmu-mir-181d-5p	mmu-mir-181b-1	12	34
mmu-mir-181d-3p	mmu-mir-181d	48	68
mmu-mir-743b-5p	mmu-mir-743b	11	31
mmu-mir-743b-3p	mmu-mir-743b	46	67
mmu-mir-871-5p	mmu-mir-871	11	33
mmu-mir-871-5p	mmu-mir-743a	4	26
mmu-mir-871-3p	mmu-mir-871	45	67
mmu-mir-879-5p	mmu-mir-879	11	31
mmu-mir-879-3p	mmu-mir-879	45	66
mmu-mir-880-5p	mmu-mir-880	11	31
mmu-mir-880-3p	mmu-mir-880	47	68
mmu-mir-881-5p	mmu-mir-881	15	36
mmu-mir-881-3p	mmu-mir-881	47	68
mmu-mir-882	mmu-mir-882	11	32
mmu-mir-883a-5p	mmu-mir-883a	10	31
mmu-mir-883a-3p	mmu-mir-883a	45	66
mmu-mir-883a-3p	mmu-mir-883b	47	68
mmu-mir-883b-5p	mmu-mir-883b	11	32
mmu-mir-883b-3p	mmu-mir-883b	47	68
mmu-mir-883b-3p	mmu-mir-883a	45	66
mmu-mir-190b-5p	mmu-mir-190b	11	31
mmu-mir-190b-5p	mmu-mir-190a	6	20
mmu-mir-190b-3p	mmu-mir-190b	48	70
mmu-mir-874-5p	mmu-mir-874	10	31
mmu-mir-874-3p	mmu-mir-874	45	66
mmu-mir-876-5p	mmu-mir-876	11	32
mmu-mir-876-3p	mmu-mir-876	50	71
mmu-mir-105	mmu-mir-105	11	33
mmu-mir-147-5p	mmu-mir-147	12	35
mmu-mir-147-3p	mmu-mir-147	48	69
mmu-mir-18b-5p	mmu-mir-18b	11	33
mmu-mir-18b-5p	mmu-mir-18a	17	33
mmu-mir-18b-3p	mmu-mir-18b	51	72
mmu-mir-193b-5p	mmu-mir-193b	11	32
mmu-mir-193b-3p	mmu-mir-193b	48	69
mmu-mir-193b-3p	mmu-mir-193a	41	59
mmu-mir-297a-3p	mmu-mir-297c	50	71
mmu-mir-297a-3p	mmu-mir-297a-4	50	71
mmu-mir-297a-3p	mmu-mir-297a-3	50	71
mmu-mir-297a-3p	mmu-mir-297b	57	78
mmu-mir-297a-3p	mmu-mir-297a-2	50	71
mmu-mir-297a-3p	mmu-mir-466m	49	65
mmu-mir-297c-5p	mmu-mir-297c	11	32
mmu-mir-297c-5p	mmu-mir-297a-4	11	32
mmu-mir-297c-5p	mmu-mir-297a-3	11	32
mmu-mir-297c-5p	mmu-mir-297b	20	41
mmu-mir-297c-5p	mmu-mir-297a-2	11	32
mmu-mir-297c-5p	mmu-mir-297a-1	15	36
mmu-mir-297c-5p	mmu-mir-466c-2	16	35
mmu-mir-297c-5p	mmu-mir-466c-1	13	32
mmu-mir-297c-5p	mmu-mir-466k	102	120
mmu-mir-297c-3p	mmu-mir-297c	50	71
mmu-mir-297c-3p	mmu-mir-297a-4	50	71
mmu-mir-297c-3p	mmu-mir-297a-3	50	71
mmu-mir-297c-3p	mmu-mir-297b	57	78
mmu-mir-297c-3p	mmu-mir-297a-2	50	71
mmu-mir-297c-3p	mmu-mir-466m	49	65
mmu-mir-327	mmu-mir-327	11	29
mmu-mir-343	mmu-mir-343	46	65
mmu-mir-421-5p	mmu-mir-421	11	31
mmu-mir-421-3p	mmu-mir-421	45	67
mmu-mir-453	mmu-mir-453	51	74
mmu-mir-465b-5p	mmu-mir-465b-2	11	32
mmu-mir-465b-5p	mmu-mir-465b-1	11	32
mmu-mir-465b-5p	mmu-mir-465c-2	11	32
mmu-mir-465b-5p	mmu-mir-465c-1	11	32
mmu-mir-465b-5p	mmu-mir-465d	1	19
mmu-mir-465b-3p	mmu-mir-465c-2	50	71
mmu-mir-465b-3p	mmu-mir-465c-1	50	71
mmu-mir-465b-3p	mmu-mir-465b-2	48	69
mmu-mir-465b-3p	mmu-mir-465b-1	48	69
mmu-mir-465b-3p	mmu-mir-465a	42	63
mmu-mir-465b-3p	mmu-mir-465d	38	57
mmu-mir-465c-5p	mmu-mir-465c-2	11	32
mmu-mir-465c-5p	mmu-mir-465c-1	11	32
mmu-mir-465c-5p	mmu-mir-465b-2	11	32
mmu-mir-465c-5p	mmu-mir-465b-1	11	32
mmu-mir-465c-5p	mmu-mir-465a	5	23
mmu-mir-465c-3p	mmu-mir-465c-2	50	71
mmu-mir-465c-3p	mmu-mir-465c-1	50	71
mmu-mir-465c-3p	mmu-mir-465b-2	48	69
mmu-mir-465c-3p	mmu-mir-465b-1	48	69
mmu-mir-465c-3p	mmu-mir-465a	42	63
mmu-mir-465c-3p	mmu-mir-465d	38	57
mmu-mir-466b-5p	mmu-mir-466b-8	13	34
mmu-mir-466b-5p	mmu-mir-466b-7	12	33
mmu-mir-466b-5p	mmu-mir-466b-6	14	35
mmu-mir-466b-5p	mmu-mir-466b-5	12	33
mmu-mir-466b-5p	mmu-mir-466b-4	14	35
mmu-mir-466b-5p	mmu-mir-466o	14	35
mmu-mir-466b-5p	mmu-mir-466e	11	32
mmu-mir-466b-5p	mmu-mir-466b-3	10	31
mmu-mir-466b-5p	mmu-mir-466b-2	10	31
mmu-mir-466b-5p	mmu-mir-466b-1	10	31
mmu-mir-466b-3p	mmu-mir-466b-8	54	75
mmu-mir-466b-3p	mmu-mir-466p	54	75
mmu-mir-466b-3p	mmu-mir-466b-7	53	74
mmu-mir-466b-3p	mmu-mir-466b-6	55	76
mmu-mir-466b-3p	mmu-mir-466b-5	53	74
mmu-mir-466b-3p	mmu-mir-466b-4	55	76
mmu-mir-466b-3p	mmu-mir-466c-2	55	76
mmu-mir-466b-3p	mmu-mir-466e	52	73
mmu-mir-466b-3p	mmu-mir-466c-1	52	73
mmu-mir-466b-3p	mmu-mir-466b-3	51	72
mmu-mir-466c-5p	mmu-mir-466c-2	14	37
mmu-mir-466c-5p	mmu-mir-466c-1	11	34
mmu-mir-466c-5p	mmu-mir-466b-8	13	36
mmu-mir-466c-5p	mmu-mir-466e	11	34
mmu-mir-466c-5p	mmu-mir-466b-7	12	33
mmu-mir-466c-5p	mmu-mir-466b-6	14	35
mmu-mir-466c-5p	mmu-mir-466b-5	12	33
mmu-mir-466c-5p	mmu-mir-466b-4	14	35
mmu-mir-466c-5p	mmu-mir-466o	14	35
mmu-mir-466c-5p	mmu-mir-466b-3	10	31
mmu-mir-466c-3p	mmu-mir-466b-8	54	75
mmu-mir-466c-3p	mmu-mir-466p	54	75
mmu-mir-466c-3p	mmu-mir-466b-7	53	74
mmu-mir-466c-3p	mmu-mir-466b-6	55	76
mmu-mir-466c-3p	mmu-mir-466b-5	53	74
mmu-mir-466c-3p	mmu-mir-466b-4	55	76
mmu-mir-466c-3p	mmu-mir-466c-2	55	76
mmu-mir-466c-3p	mmu-mir-466e	52	73
mmu-mir-466c-3p	mmu-mir-466c-1	52	73
mmu-mir-466c-3p	mmu-mir-466b-3	51	72
mmu-mir-466e-5p	mmu-mir-466b-8	14	35
mmu-mir-466e-5p	mmu-mir-466e	12	33
mmu-mir-466e-5p	mmu-mir-466b-7	13	33
mmu-mir-466e-5p	mmu-mir-466b-6	15	35
mmu-mir-466e-5p	mmu-mir-466b-5	13	33
mmu-mir-466e-5p	mmu-mir-466b-4	15	35
mmu-mir-466e-5p	mmu-mir-466o	15	35
mmu-mir-466e-5p	mmu-mir-466b-3	11	31
mmu-mir-466e-5p	mmu-mir-466b-2	11	31
mmu-mir-466e-5p	mmu-mir-466b-1	11	31
mmu-mir-466e-3p	mmu-mir-466b-8	53	75
mmu-mir-466e-3p	mmu-mir-466p	53	75
mmu-mir-466e-3p	mmu-mir-466b-7	52	74
mmu-mir-466e-3p	mmu-mir-466b-6	54	76
mmu-mir-466e-3p	mmu-mir-466b-5	52	74
mmu-mir-466e-3p	mmu-mir-466b-4	54	76
mmu-mir-466e-3p	mmu-mir-466c-2	54	76
mmu-mir-466e-3p	mmu-mir-466e	51	73
mmu-mir-466e-3p	mmu-mir-466c-1	51	73
mmu-mir-466e-3p	mmu-mir-466b-2	50	72
mmu-mir-466f-5p	mmu-mir-466f-4	19	40
mmu-mir-466f-5p	mmu-mir-466f-3	11	32
mmu-mir-466f-5p	mmu-mir-466f-2	11	32
mmu-mir-466f-5p	mmu-mir-466f-1	11	32
mmu-mir-466f-5p	mmu-mir-466j	77	95
mmu-mir-466f-5p	mmu-mir-466m	13	30
mmu-mir-466f-5p	mmu-mir-669f	23	40
mmu-mir-466f-5p	mmu-mir-669m-2	24	39
mmu-mir-466f-5p	mmu-mir-669m-1	25	40
mmu-mir-466f-5p	mmu-mir-466k	104	119
mmu-mir-466f-3p	mmu-mir-466f-3	55	75
mmu-mir-466f-3p	mmu-mir-466f-2	55	75
mmu-mir-466f-3p	mmu-mir-466f-1	55	75
mmu-mir-466f-3p	mmu-mir-466i	80	99
mmu-mir-466f-3p	mmu-mir-466m	50	69
mmu-mir-466f-3p	mmu-mir-1187	50	68
mmu-mir-466g	mmu-mir-466g	48	68
mmu-mir-466g	mmu-mir-669h	76	90
mmu-mir-466h-5p	mmu-mir-466h	11	32
mmu-mir-466h-5p	mmu-mir-466m	15	36
mmu-mir-466h-5p	mmu-mir-669m-2	24	45
mmu-mir-466h-5p	mmu-mir-669m-1	25	46
mmu-mir-466h-5p	mmu-mir-466j	80	101
mmu-mir-466h-5p	mmu-mir-669f	25	46
mmu-mir-466h-5p	mmu-mir-466f-3	17	38
mmu-mir-466h-5p	mmu-mir-466f-2	17	38
mmu-mir-466h-5p	mmu-mir-466f-1	17	38
